,zipcode16,hsanum,hsacity,hsastate,hrrnum,hrrcity,hrrstate,icu_beds
35584,91225,5084,Glendale,CA,56,Los Angeles,CA,5.955375253549696
35585,91226,5084,Glendale,CA,56,Los Angeles,CA,5.955375253549696
35586,91301,5247,Thousand Oaks,CA,96,Ventura,CA,3.2653061224489797
35587,91302,5032,Canoga Park,CA,56,Los Angeles,CA,5.955375253549696
35588,91303,5032,Canoga Park,CA,56,Los Angeles,CA,5.955375253549696
35589,91304,5032,Canoga Park,CA,56,Los Angeles,CA,5.955375253549696
35590,91305,5032,Canoga Park,CA,56,Los Angeles,CA,5.955375253549696
35591,91306,5032,Canoga Park,CA,56,Los Angeles,CA,5.955375253549696
35592,91307,5032,Canoga Park,CA,56,Los Angeles,CA,5.955375253549696
35593,91308,5032,Canoga Park,CA,56,Los Angeles,CA,5.955375253549696
35594,91309,5032,Canoga Park,CA,56,Los Angeles,CA,5.955375253549696
35595,91310,5256,Valencia,CA,56,Los Angeles,CA,5.955375253549696
35596,91311,5032,Canoga Park,CA,56,Los Angeles,CA,5.955375253549696
35597,91313,5032,Canoga Park,CA,56,Los Angeles,CA,5.955375253549696
35598,91316,5244,Tarzana,CA,56,Los Angeles,CA,5.955375253549696
35599,91319,5247,Thousand Oaks,CA,96,Ventura,CA,3.2653061224489797
35600,91320,5247,Thousand Oaks,CA,96,Ventura,CA,3.2653061224489797
35601,91321,5256,Valencia,CA,56,Los Angeles,CA,5.955375253549696
35602,91324,5157,Northridge,CA,56,Los Angeles,CA,5.955375253549696
35603,91325,5157,Northridge,CA,56,Los Angeles,CA,5.955375253549696
35604,91326,5157,Northridge,CA,56,Los Angeles,CA,5.955375253549696
35605,91327,5157,Northridge,CA,56,Los Angeles,CA,5.955375253549696
35606,91328,5157,Northridge,CA,56,Los Angeles,CA,5.955375253549696
35607,91329,5157,Northridge,CA,56,Los Angeles,CA,5.955375253549696
35608,91330,5157,Northridge,CA,56,Los Angeles,CA,5.955375253549696
35609,91331,5171,Panorama City,CA,56,Los Angeles,CA,5.955375253549696
35610,91333,5171,Panorama City,CA,56,Los Angeles,CA,5.955375253549696
35611,91334,5171,Panorama City,CA,56,Los Angeles,CA,5.955375253549696
35612,91335,5157,Northridge,CA,56,Los Angeles,CA,5.955375253549696
35613,91337,5157,Northridge,CA,56,Los Angeles,CA,5.955375253549696
35614,91340,5139,Mission Hills,CA,56,Los Angeles,CA,5.955375253549696
35615,91341,5139,Mission Hills,CA,56,Los Angeles,CA,5.955375253549696
35616,91342,5139,Mission Hills,CA,56,Los Angeles,CA,5.955375253549696
35617,91343,5258,Van Nuys,CA,56,Los Angeles,CA,5.955375253549696
35618,91344,5086,Granada Hills,CA,56,Los Angeles,CA,5.955375253549696
35619,91345,5139,Mission Hills,CA,56,Los Angeles,CA,5.955375253549696
35620,91346,5139,Mission Hills,CA,56,Los Angeles,CA,5.955375253549696
35621,91350,5256,Valencia,CA,56,Los Angeles,CA,5.955375253549696
35622,91351,5256,Valencia,CA,56,Los Angeles,CA,5.955375253549696
35623,91352,5028,Burbank,CA,56,Los Angeles,CA,5.955375253549696
35624,91353,5028,Burbank,CA,56,Los Angeles,CA,5.955375253549696
35625,91354,5256,Valencia,CA,56,Los Angeles,CA,5.955375253549696
35626,91355,5256,Valencia,CA,56,Los Angeles,CA,5.955375253549696
35627,91356,5244,Tarzana,CA,56,Los Angeles,CA,5.955375253549696
35628,91357,5244,Tarzana,CA,56,Los Angeles,CA,5.955375253549696
35629,91358,5247,Thousand Oaks,CA,96,Ventura,CA,3.2653061224489797
35630,91359,5247,Thousand Oaks,CA,96,Ventura,CA,3.2653061224489797
35631,91360,5247,Thousand Oaks,CA,96,Ventura,CA,3.2653061224489797
35632,91361,5247,Thousand Oaks,CA,96,Ventura,CA,3.2653061224489797
35633,91362,5247,Thousand Oaks,CA,96,Ventura,CA,3.2653061224489797
35634,91364,5032,Canoga Park,CA,56,Los Angeles,CA,5.955375253549696
35635,91365,5032,Canoga Park,CA,56,Los Angeles,CA,5.955375253549696
35636,91367,5032,Canoga Park,CA,56,Los Angeles,CA,5.955375253549696
35637,91371,5032,Canoga Park,CA,56,Los Angeles,CA,5.955375253549696
35638,91372,5032,Canoga Park,CA,56,Los Angeles,CA,5.955375253549696
35639,91376,5247,Thousand Oaks,CA,96,Ventura,CA,3.2653061224489797
35640,91377,5247,Thousand Oaks,CA,96,Ventura,CA,3.2653061224489797
35641,91380,5256,Valencia,CA,56,Los Angeles,CA,5.955375253549696
35642,91381,5256,Valencia,CA,56,Los Angeles,CA,5.955375253549696
35643,91382,5256,Valencia,CA,56,Los Angeles,CA,5.955375253549696
35644,91383,5256,Valencia,CA,56,Los Angeles,CA,5.955375253549696
35645,91384,5256,Valencia,CA,56,Los Angeles,CA,5.955375253549696
35646,91385,5256,Valencia,CA,56,Los Angeles,CA,5.955375253549696
35647,91386,5256,Valencia,CA,56,Los Angeles,CA,5.955375253549696
35648,91387,5256,Valencia,CA,56,Los Angeles,CA,5.955375253549696
35649,91390,5256,Valencia,CA,56,Los Angeles,CA,5.955375253549696
35650,91392,5139,Mission Hills,CA,56,Los Angeles,CA,5.955375253549696
35651,91393,5258,Van Nuys,CA,56,Los Angeles,CA,5.955375253549696
35652,91394,5086,Granada Hills,CA,56,Los Angeles,CA,5.955375253549696
35653,91395,5139,Mission Hills,CA,56,Los Angeles,CA,5.955375253549696
35654,91396,5032,Canoga Park,CA,56,Los Angeles,CA,5.955375253549696
35655,91401,5258,Van Nuys,CA,56,Los Angeles,CA,5.955375253549696
35656,91402,5171,Panorama City,CA,56,Los Angeles,CA,5.955375253549696
35657,91403,5258,Van Nuys,CA,56,Los Angeles,CA,5.955375253549696
35658,91404,5258,Van Nuys,CA,56,Los Angeles,CA,5.955375253549696
35659,91405,5258,Van Nuys,CA,56,Los Angeles,CA,5.955375253549696
35660,91406,5258,Van Nuys,CA,56,Los Angeles,CA,5.955375253549696
35661,91407,5258,Van Nuys,CA,56,Los Angeles,CA,5.955375253549696
35662,91408,5258,Van Nuys,CA,56,Los Angeles,CA,5.955375253549696
35663,91409,5258,Van Nuys,CA,56,Los Angeles,CA,5.955375253549696
35664,91411,5258,Van Nuys,CA,56,Los Angeles,CA,5.955375253549696
35665,91412,5171,Panorama City,CA,56,Los Angeles,CA,5.955375253549696
35666,91413,5258,Van Nuys,CA,56,Los Angeles,CA,5.955375253549696
35667,91416,5244,Tarzana,CA,56,Los Angeles,CA,5.955375253549696
35668,91423,5028,Burbank,CA,56,Los Angeles,CA,5.955375253549696
35669,91426,5244,Tarzana,CA,56,Los Angeles,CA,5.955375253549696
35670,91436,5064,Encino,CA,56,Los Angeles,CA,5.955375253549696
35671,91470,5258,Van Nuys,CA,56,Los Angeles,CA,5.955375253549696
35672,91482,5258,Van Nuys,CA,56,Los Angeles,CA,5.955375253549696
35673,91495,5258,Van Nuys,CA,56,Los Angeles,CA,5.955375253549696
35674,91496,5258,Van Nuys,CA,56,Los Angeles,CA,5.955375253549696
35675,91499,5258,Van Nuys,CA,56,Los Angeles,CA,5.955375253549696
35676,91501,5028,Burbank,CA,56,Los Angeles,CA,5.955375253549696
35677,91502,5028,Burbank,CA,56,Los Angeles,CA,5.955375253549696
35678,91503,5028,Burbank,CA,56,Los Angeles,CA,5.955375253549696
35679,91504,5028,Burbank,CA,56,Los Angeles,CA,5.955375253549696
35680,91505,5028,Burbank,CA,56,Los Angeles,CA,5.955375253549696
35681,91506,5028,Burbank,CA,56,Los Angeles,CA,5.955375253549696
35682,91507,5028,Burbank,CA,56,Los Angeles,CA,5.955375253549696
35683,91508,5028,Burbank,CA,56,Los Angeles,CA,5.955375253549696
35684,91510,5028,Burbank,CA,56,Los Angeles,CA,5.955375253549696
35685,91521,5028,Burbank,CA,56,Los Angeles,CA,5.955375253549696
35686,91522,5028,Burbank,CA,56,Los Angeles,CA,5.955375253549696
35687,91523,5028,Burbank,CA,56,Los Angeles,CA,5.955375253549696
35688,91601,5028,Burbank,CA,56,Los Angeles,CA,5.955375253549696
35689,91602,5028,Burbank,CA,56,Los Angeles,CA,5.955375253549696
35690,91603,5028,Burbank,CA,56,Los Angeles,CA,5.955375253549696
35691,91604,5028,Burbank,CA,56,Los Angeles,CA,5.955375253549696
35692,91605,5171,Panorama City,CA,56,Los Angeles,CA,5.955375253549696
35693,91606,5028,Burbank,CA,56,Los Angeles,CA,5.955375253549696
35694,91607,5028,Burbank,CA,56,Los Angeles,CA,5.955375253549696
35695,91608,5126,Los Angeles,CA,56,Los Angeles,CA,5.955375253549696
35696,91609,5028,Burbank,CA,56,Los Angeles,CA,5.955375253549696
35697,91610,5028,Burbank,CA,56,Los Angeles,CA,5.955375253549696
35698,91611,5028,Burbank,CA,56,Los Angeles,CA,5.955375253549696
35699,91612,5028,Burbank,CA,56,Los Angeles,CA,5.955375253549696
35700,91614,5028,Burbank,CA,56,Los Angeles,CA,5.955375253549696
35701,91615,5171,Panorama City,CA,56,Los Angeles,CA,5.955375253549696
35702,91617,5028,Burbank,CA,56,Los Angeles,CA,5.955375253549696
35703,91701,5254,Upland,CA,79,San Bernardino,CA,4.42483660130719
35704,91702,5085,Glendora,CA,56,Los Angeles,CA,5.955375253549696
35705,91706,5265,West Covina,CA,56,Los Angeles,CA,5.955375253549696
35706,91708,5038,Chino,CA,79,San Bernardino,CA,4.42483660130719
35707,91709,5038,Chino,CA,79,San Bernardino,CA,4.42483660130719
35708,91710,5038,Chino,CA,79,San Bernardino,CA,4.42483660130719
35709,91711,5183,Pomona,CA,56,Los Angeles,CA,5.955375253549696
35710,91714,5270,Whittier,CA,56,Los Angeles,CA,5.955375253549696
35711,91715,5270,Whittier,CA,56,Los Angeles,CA,5.955375253549696
35712,91716,5270,Whittier,CA,56,Los Angeles,CA,5.955375253549696
35713,91722,5050,Covina,CA,56,Los Angeles,CA,5.955375253549696
35714,91723,5050,Covina,CA,56,Los Angeles,CA,5.955375253549696
35715,91724,5050,Covina,CA,56,Los Angeles,CA,5.955375253549696
35716,91729,5254,Upland,CA,79,San Bernardino,CA,4.42483660130719
35717,91730,5254,Upland,CA,79,San Bernardino,CA,4.42483660130719
35718,91731,5007,Arcadia,CA,56,Los Angeles,CA,5.955375253549696
35719,91732,5007,Arcadia,CA,56,Los Angeles,CA,5.955375253549696
35720,91733,5233,South El Monte,CA,56,Los Angeles,CA,5.955375253549696
35721,91734,5007,Arcadia,CA,56,Los Angeles,CA,5.955375253549696
35722,91737,5254,Upland,CA,79,San Bernardino,CA,4.42483660130719
35723,91739,5254,Upland,CA,79,San Bernardino,CA,4.42483660130719
35724,91740,5085,Glendora,CA,56,Los Angeles,CA,5.955375253549696
35725,91741,5085,Glendora,CA,56,Los Angeles,CA,5.955375253549696
35726,91743,5254,Upland,CA,79,San Bernardino,CA,4.42483660130719
35727,91744,5265,West Covina,CA,56,Los Angeles,CA,5.955375253549696
35728,91745,5270,Whittier,CA,56,Los Angeles,CA,5.955375253549696
35729,91746,5265,West Covina,CA,56,Los Angeles,CA,5.955375253549696
35730,91747,5265,West Covina,CA,56,Los Angeles,CA,5.955375253549696
35731,91748,5270,Whittier,CA,56,Los Angeles,CA,5.955375253549696
35732,91750,5183,Pomona,CA,56,Los Angeles,CA,5.955375253549696
35733,91752,5198,Riverside,CA,79,San Bernardino,CA,4.42483660130719
35734,91754,5146,Monterey Park,CA,56,Los Angeles,CA,5.955375253549696
35735,91755,5146,Monterey Park,CA,56,Los Angeles,CA,5.955375253549696
35736,91756,5146,Monterey Park,CA,56,Los Angeles,CA,5.955375253549696
35737,91759,5254,Upland,CA,79,San Bernardino,CA,4.42483660130719
35738,91761,5254,Upland,CA,79,San Bernardino,CA,4.42483660130719
35739,91762,5254,Upland,CA,79,San Bernardino,CA,4.42483660130719
35740,91763,5183,Pomona,CA,56,Los Angeles,CA,5.955375253549696
35741,91764,5254,Upland,CA,79,San Bernardino,CA,4.42483660130719
35742,91765,5183,Pomona,CA,56,Los Angeles,CA,5.955375253549696
35743,91766,5183,Pomona,CA,56,Los Angeles,CA,5.955375253549696
35744,91767,5183,Pomona,CA,56,Los Angeles,CA,5.955375253549696
35745,91768,5183,Pomona,CA,56,Los Angeles,CA,5.955375253549696
35746,91769,5183,Pomona,CA,56,Los Angeles,CA,5.955375253549696
35747,91770,5209,San Gabriel,CA,56,Los Angeles,CA,5.955375253549696
35748,91771,5209,San Gabriel,CA,56,Los Angeles,CA,5.955375253549696
35749,91772,5209,San Gabriel,CA,56,Los Angeles,CA,5.955375253549696
35750,91773,5206,San Dimas,CA,56,Los Angeles,CA,5.955375253549696
35751,91775,5209,San Gabriel,CA,56,Los Angeles,CA,5.955375253549696
35752,91776,5209,San Gabriel,CA,56,Los Angeles,CA,5.955375253549696
35753,91778,5209,San Gabriel,CA,56,Los Angeles,CA,5.955375253549696
35754,91780,5007,Arcadia,CA,56,Los Angeles,CA,5.955375253549696
35755,91784,5254,Upland,CA,79,San Bernardino,CA,4.42483660130719
35756,91785,5254,Upland,CA,79,San Bernardino,CA,4.42483660130719
35757,91786,5254,Upland,CA,79,San Bernardino,CA,4.42483660130719
35758,91788,5265,West Covina,CA,56,Los Angeles,CA,5.955375253549696
35759,91789,5265,West Covina,CA,56,Los Angeles,CA,5.955375253549696
35760,91790,5265,West Covina,CA,56,Los Angeles,CA,5.955375253549696
35761,91791,5050,Covina,CA,56,Los Angeles,CA,5.955375253549696
35762,91792,5265,West Covina,CA,56,Los Angeles,CA,5.955375253549696
35763,91793,5265,West Covina,CA,56,Los Angeles,CA,5.955375253549696
35764,91801,5209,San Gabriel,CA,56,Los Angeles,CA,5.955375253549696
35765,91802,5209,San Gabriel,CA,56,Los Angeles,CA,5.955375253549696
35766,91803,5209,San Gabriel,CA,56,Los Angeles,CA,5.955375253549696
35767,91804,5209,San Gabriel,CA,56,Los Angeles,CA,5.955375253549696
35768,91896,5209,San Gabriel,CA,56,Los Angeles,CA,5.955375253549696
35769,91899,5209,San Gabriel,CA,56,Los Angeles,CA,5.955375253549696
35770,91901,5109,La Mesa,CA,80,San Diego,CA,4.913043478260869
35771,91902,5040,Chula Vista,CA,80,San Diego,CA,4.913043478260869
35772,91903,5109,La Mesa,CA,80,San Diego,CA,4.913043478260869
35773,91905,5109,La Mesa,CA,80,San Diego,CA,4.913043478260869
35774,91906,5109,La Mesa,CA,80,San Diego,CA,4.913043478260869
35775,91908,5040,Chula Vista,CA,80,San Diego,CA,4.913043478260869
35776,91910,5040,Chula Vista,CA,80,San Diego,CA,4.913043478260869
35777,91911,5040,Chula Vista,CA,80,San Diego,CA,4.913043478260869
35778,91912,5040,Chula Vista,CA,80,San Diego,CA,4.913043478260869
35779,91913,5040,Chula Vista,CA,80,San Diego,CA,4.913043478260869
35780,91914,5109,La Mesa,CA,80,San Diego,CA,4.913043478260869
35781,91915,5040,Chula Vista,CA,80,San Diego,CA,4.913043478260869
35782,91916,5109,La Mesa,CA,80,San Diego,CA,4.913043478260869
35783,91917,5109,La Mesa,CA,80,San Diego,CA,4.913043478260869
35784,91921,5040,Chula Vista,CA,80,San Diego,CA,4.913043478260869
35785,91931,5109,La Mesa,CA,80,San Diego,CA,4.913043478260869
35786,91932,5040,Chula Vista,CA,80,San Diego,CA,4.913043478260869
35787,91933,5040,Chula Vista,CA,80,San Diego,CA,4.913043478260869
35788,91934,5109,La Mesa,CA,80,San Diego,CA,4.913043478260869
35789,91935,5109,La Mesa,CA,80,San Diego,CA,4.913043478260869
35790,91941,5109,La Mesa,CA,80,San Diego,CA,4.913043478260869
35791,91942,5109,La Mesa,CA,80,San Diego,CA,4.913043478260869
35792,91943,5109,La Mesa,CA,80,San Diego,CA,4.913043478260869
35793,91944,5109,La Mesa,CA,80,San Diego,CA,4.913043478260869
35794,91945,5205,San Diego,CA,80,San Diego,CA,4.913043478260869
35795,91946,5205,San Diego,CA,80,San Diego,CA,4.913043478260869
35796,91948,5109,La Mesa,CA,80,San Diego,CA,4.913043478260869
35797,91950,5151,National City,CA,80,San Diego,CA,4.913043478260869
35798,91951,5151,National City,CA,80,San Diego,CA,4.913043478260869
35799,91962,5109,La Mesa,CA,80,San Diego,CA,4.913043478260869
35800,91963,5109,La Mesa,CA,80,San Diego,CA,4.913043478260869
35801,91976,5109,La Mesa,CA,80,San Diego,CA,4.913043478260869
35802,91977,5109,La Mesa,CA,80,San Diego,CA,4.913043478260869
35803,91978,5109,La Mesa,CA,80,San Diego,CA,4.913043478260869
35804,91979,5109,La Mesa,CA,80,San Diego,CA,4.913043478260869
35805,91980,5040,Chula Vista,CA,80,San Diego,CA,4.913043478260869
35806,92003,5162,Oceanside,CA,80,San Diego,CA,4.913043478260869
35807,92004,5065,Escondido,CA,80,San Diego,CA,4.913043478260869
35808,92007,5063,Encinitas,CA,80,San Diego,CA,4.913043478260869
35809,92008,5162,Oceanside,CA,80,San Diego,CA,4.913043478260869
35810,92009,5063,Encinitas,CA,80,San Diego,CA,4.913043478260869
35811,92010,5162,Oceanside,CA,80,San Diego,CA,4.913043478260869
35812,92011,5063,Encinitas,CA,80,San Diego,CA,4.913043478260869
35813,92013,5063,Encinitas,CA,80,San Diego,CA,4.913043478260869
35814,92014,5108,La Jolla,CA,80,San Diego,CA,4.913043478260869
35815,92018,5162,Oceanside,CA,80,San Diego,CA,4.913043478260869
35816,92019,5109,La Mesa,CA,80,San Diego,CA,4.913043478260869
35817,92020,5109,La Mesa,CA,80,San Diego,CA,4.913043478260869
35818,92021,5109,La Mesa,CA,80,San Diego,CA,4.913043478260869
35819,92022,5109,La Mesa,CA,80,San Diego,CA,4.913043478260869
35820,92023,5063,Encinitas,CA,80,San Diego,CA,4.913043478260869
35821,92024,5063,Encinitas,CA,80,San Diego,CA,4.913043478260869
35822,92025,5065,Escondido,CA,80,San Diego,CA,4.913043478260869
35823,92026,5065,Escondido,CA,80,San Diego,CA,4.913043478260869
35824,92027,5065,Escondido,CA,80,San Diego,CA,4.913043478260869
35825,92028,5070,Fallbrook,CA,80,San Diego,CA,4.913043478260869
35826,92029,5065,Escondido,CA,80,San Diego,CA,4.913043478260869
35827,92030,5065,Escondido,CA,80,San Diego,CA,4.913043478260869
35828,92033,5065,Escondido,CA,80,San Diego,CA,4.913043478260869
35829,92036,5187,Poway,CA,80,San Diego,CA,4.913043478260869
35830,92037,5108,La Jolla,CA,80,San Diego,CA,4.913043478260869
35831,92038,5108,La Jolla,CA,80,San Diego,CA,4.913043478260869
35832,92039,5108,La Jolla,CA,80,San Diego,CA,4.913043478260869
35833,92040,5109,La Mesa,CA,80,San Diego,CA,4.913043478260869
35834,92046,5065,Escondido,CA,80,San Diego,CA,4.913043478260869
35835,92049,5162,Oceanside,CA,80,San Diego,CA,4.913043478260869
35836,92051,5162,Oceanside,CA,80,San Diego,CA,4.913043478260869
35837,92052,5162,Oceanside,CA,80,San Diego,CA,4.913043478260869
35838,92054,5162,Oceanside,CA,80,San Diego,CA,4.913043478260869
35839,92055,5204,San Clemente,CA,23,Orange County,CA,6.222222222222222
35840,92056,5162,Oceanside,CA,80,San Diego,CA,4.913043478260869
35841,92057,5162,Oceanside,CA,80,San Diego,CA,4.913043478260869
35842,92058,5162,Oceanside,CA,80,San Diego,CA,4.913043478260869
35843,92059,5065,Escondido,CA,80,San Diego,CA,4.913043478260869
35844,92060,5097,Hemet,CA,79,San Bernardino,CA,4.42483660130719
35845,92061,5065,Escondido,CA,80,San Diego,CA,4.913043478260869
35846,92064,5187,Poway,CA,80,San Diego,CA,4.913043478260869
35847,92065,5187,Poway,CA,80,San Diego,CA,4.913043478260869
35848,92066,5065,Escondido,CA,80,San Diego,CA,4.913043478260869
35849,92067,5108,La Jolla,CA,80,San Diego,CA,4.913043478260869
35850,92068,5162,Oceanside,CA,80,San Diego,CA,4.913043478260869
35851,92069,5162,Oceanside,CA,80,San Diego,CA,4.913043478260869
35852,92070,5065,Escondido,CA,80,San Diego,CA,4.913043478260869
35853,92071,5109,La Mesa,CA,80,San Diego,CA,4.913043478260869
35854,92072,5109,La Mesa,CA,80,San Diego,CA,4.913043478260869
35855,92074,5187,Poway,CA,80,San Diego,CA,4.913043478260869
35856,92075,5108,La Jolla,CA,80,San Diego,CA,4.913043478260869
35857,92078,5162,Oceanside,CA,80,San Diego,CA,4.913043478260869
35858,92079,5162,Oceanside,CA,80,San Diego,CA,4.913043478260869
35859,92081,5162,Oceanside,CA,80,San Diego,CA,4.913043478260869
35860,92082,5065,Escondido,CA,80,San Diego,CA,4.913043478260869
35861,92083,5162,Oceanside,CA,80,San Diego,CA,4.913043478260869
35862,92084,5162,Oceanside,CA,80,San Diego,CA,4.913043478260869
35863,92085,5162,Oceanside,CA,80,San Diego,CA,4.913043478260869
35864,92086,5065,Escondido,CA,80,San Diego,CA,4.913043478260869
35865,92088,5070,Fallbrook,CA,80,San Diego,CA,4.913043478260869
35866,92091,5108,La Jolla,CA,80,San Diego,CA,4.913043478260869
35867,92092,5108,La Jolla,CA,80,San Diego,CA,4.913043478260869
35868,92093,5108,La Jolla,CA,80,San Diego,CA,4.913043478260869
35869,92096,5162,Oceanside,CA,80,San Diego,CA,4.913043478260869
35870,92101,5205,San Diego,CA,80,San Diego,CA,4.913043478260869
35871,92102,5205,San Diego,CA,80,San Diego,CA,4.913043478260869
35872,92103,5205,San Diego,CA,80,San Diego,CA,4.913043478260869
35873,92104,5205,San Diego,CA,80,San Diego,CA,4.913043478260869
35874,92105,5205,San Diego,CA,80,San Diego,CA,4.913043478260869
35875,92106,5205,San Diego,CA,80,San Diego,CA,4.913043478260869
35876,92107,5205,San Diego,CA,80,San Diego,CA,4.913043478260869
35877,92108,5205,San Diego,CA,80,San Diego,CA,4.913043478260869
35878,92109,5205,San Diego,CA,80,San Diego,CA,4.913043478260869
35879,92110,5205,San Diego,CA,80,San Diego,CA,4.913043478260869
35880,92111,5205,San Diego,CA,80,San Diego,CA,4.913043478260869
35881,92112,5205,San Diego,CA,80,San Diego,CA,4.913043478260869
35882,92113,5205,San Diego,CA,80,San Diego,CA,4.913043478260869
35883,92114,5205,San Diego,CA,80,San Diego,CA,4.913043478260869
35884,92115,5205,San Diego,CA,80,San Diego,CA,4.913043478260869
35885,92116,5205,San Diego,CA,80,San Diego,CA,4.913043478260869
35886,92117,5205,San Diego,CA,80,San Diego,CA,4.913043478260869
35887,92118,5048,Coronado,CA,80,San Diego,CA,4.913043478260869
35888,92119,5205,San Diego,CA,80,San Diego,CA,4.913043478260869
35889,92120,5205,San Diego,CA,80,San Diego,CA,4.913043478260869
35890,92121,5108,La Jolla,CA,80,San Diego,CA,4.913043478260869
35891,92122,5108,La Jolla,CA,80,San Diego,CA,4.913043478260869
35892,92123,5205,San Diego,CA,80,San Diego,CA,4.913043478260869
35893,92124,5205,San Diego,CA,80,San Diego,CA,4.913043478260869
35894,92126,5205,San Diego,CA,80,San Diego,CA,4.913043478260869
35895,92127,5187,Poway,CA,80,San Diego,CA,4.913043478260869
35896,92128,5187,Poway,CA,80,San Diego,CA,4.913043478260869
35897,92129,5205,San Diego,CA,80,San Diego,CA,4.913043478260869
35898,92130,5108,La Jolla,CA,80,San Diego,CA,4.913043478260869
35899,92131,5205,San Diego,CA,80,San Diego,CA,4.913043478260869
35900,92132,5205,San Diego,CA,80,San Diego,CA,4.913043478260869
35901,92134,5205,San Diego,CA,80,San Diego,CA,4.913043478260869
